Name,RA,Dec,exptime,median_counts
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203541_Camera0.fits,259:16:50.9277,43:08:09.4466,4.748270988464355,1475.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215211_Camera0.fits,245:53:29.6975,70:04:58.7398,10.20498204231262,1430.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203613_Camera0.fits,259:16:50.8701,43:08:09.3986,5.111369848251343,1474.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215101_Camera0.fits,256:07:53.467,46:26:29.4141,9.555978059768677,1404.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203640_Camera0.fits,259:16:50.9097,43:08:09.424,5.251571178436279,1482.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215407_Camera0.fits,33:23:47.4026,81:43:07.5083,10.0529580116272,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203713_Camera0.fits,259:16:50.8929,43:08:09.4337,5.02341890335083,1464.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215532_Camera0.fits,284:32:58.8734,55:46:38.9882,9.695055961608887,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203740_Camera0.fits,259:16:50.8295,43:08:09.3578,5.254554986953735,1462.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215653_Camera0.fits,331:37:57.0933,57:16:44.917,10.40544605255127,1431.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203813_Camera0.fits,259:16:50.8286,43:08:09.3714,5.254731178283691,1457.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215814_Camera0.fits,281:11:22.9952,39:15:59.8823,10.36667394638062,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203840_Camera0.fits,259:16:50.8962,43:08:09.4109,4.751507997512817,1449.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_215939_Camera0.fits,358:41:16.5216,35:11:33.1889,10.17346286773682,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_203913_Camera0.fits,259:16:50.827,43:08:09.3397,5.2462317943573,1451.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220056_Camera0.fits,311:40:38.4132,36:34:34.3151,10.33342289924622,1427.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_204927_Camera0.fits,250:37:32.4215,20:14:07.6619,5.138503074645996,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220217_Camera0.fits,330:43:07.3072,15:57:26.1629,9.743727207183838,1428.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205040_Camera0.fits,236:15:35.5602,1:12:09.211,5.040428876876831,1424.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220331_Camera0.fits,292:19:56.9734,26:38:56.4426,10.49256300926208,1427.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205227_Camera0.fits,211:57:25.8588,-9:46:37.9285,5.252597808837891,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220451_Camera0.fits,305:06:56.4988,5:09:47.8296,10.00369882583618,1426.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205334_Camera0.fits,233:23:06.8454,21:36:29.5531,5.254987001419067,1420.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220611_Camera0.fits,306:07:22.8682,-22:25:24.3918,9.61727499961853,1436.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205453_Camera0.fits,207:20:45.9726,18:34:20.416,4.900693893432617,1426.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220727_Camera0.fits,282:54:14.1314,7:30:12.329,10.37989497184753,1428.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205607_Camera0.fits,245:38:47.1089,33:44:00.0696,4.750114917755127,1417.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_220847_Camera0.fits,274:50:26.5879,-16:48:27.6689,10.06086206436157,1437.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205721_Camera0.fits,178:21:44.0569,22:34:29.5694,4.754883050918579,1454.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_233404_Camera0.fits,291:55:08.5997,20:09:10.3209,10.34602403640747,1426.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205827_Camera0.fits,218:14:43.3248,40:53:05.2123,5.156363010406494,1419.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_233524_Camera0.fits,277:32:56.3257,1:07:16.507,9.63739800453186,1426.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_205938_Camera0.fits,184:24:36.1205,53:35:59.6942,5.064702033996582,1430.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_233713_Camera0.fits,253:14:30.543,-9:50:36.5662,10.36699914932251,1446.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210047_Camera0.fits,243:31:34.6253,46:27:55.4233,5.082931041717529,1416.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_233834_Camera0.fits,274:45:06.0378,21:31:43.087,9.615356922149658,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210200_Camera0.fits,233:16:09.7392,70:06:17.7166,5.248073816299438,1420.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_233953_Camera0.fits,248:42:41.9084,18:30:38.1719,10.25531888008118,1430.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210351_Camera0.fits,20:56:48.9178,81:42:24.4469,4.750334978103638,1425.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234107_Camera0.fits,287:01:21.6242,33:39:04.8278,10.46248197555542,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210511_Camera0.fits,271:55:59.3575,55:48:08.7837,4.751044034957886,1414.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234222_Camera0.fits,219:46:03.6934,22:32:51.6614,9.88322401046753,1462.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210629_Camera0.fits,319:01:46.108,57:17:35.394,5.251007080078125,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234334_Camera0.fits,259:40:18.0912,40:48:50.6393,10.36058783531189,1424.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210747_Camera0.fits,268:31:53.2626,39:17:31.47,5.250933170318604,1415.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234453_Camera0.fits,225:54:57.2657,53:33:50.3221,10.47911095619202,1440.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_210916_Camera0.fits,346:04:17.7623,35:11:42.9256,4.75157618522644,1424.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_214547_Camera0.fits,258:06:09.5735,33:42:33.5165,10.24324798583984,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234613_Camera0.fits,285:00:01.4278,46:23:02.1085,9.597117185592651,1420.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_214707_Camera0.fits,190:50:04.4827,22:34:20.8586,10.33445596694946,1476.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234733_Camera0.fits,274:48:47.777,70:01:34.8147,10.15659618377686,1426.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_214827_Camera0.fits,230:46:03.7278,40:52:00.6181,10.29678511619568,1426.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_214947_Camera0.fits,196:59:59.8188,53:35:41.2467,10.15343809127808,1443.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_234925_Camera0.fits,62:02:29.2518,81:45:42.8662,9.68911099433899,1436.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235053_Camera0.fits,313:24:35.8077,55:43:39.9745,10.38071298599243,1404.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235213_Camera0.fits,0:26:46.8396,57:15:58.9259,10.33925104141235,1428.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235333_Camera0.fits,310:04:47.3287,39:12:53.208,10.20705008506775,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235458_Camera0.fits,27:33:31.1569,35:12:21.8584,10.34770512580872,1439.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235614_Camera0.fits,340:33:04.813,36:32:40.0393,10.07913899421692,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235733_Camera0.fits,359:35:23.5739,15:56:32.4053,10.11689805984497,1428.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210803_235846_Camera0.fits,321:12:26.0074,26:36:09.4309,10.34295701980591,1421.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_000005_Camera0.fits,333:59:47.4896,5:07:29.7369,9.647093057632446,1424.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_000119_Camera0.fits,335:00:20.6456,-22:27:44.6579,10.48066997528076,1435.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_000235_Camera0.fits,311:46:01.2633,7:27:04.0365,9.633275985717773,1422.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_000353_Camera0.fits,303:41:22.1267,-16:51:51.3048,10.38920712471008,1433.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_035217_Camera0.fits,342:20:26.4914,77:38:23.195,10.20468401908875,1406.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_035925_Camera0.fits,251:36:46.3284,86:05:50.5863,30.28854203224182,1406.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040045_Camera0.fits,247:44:30.3163,86:05:50.5792,30.24330496788025,1407.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040205_Camera0.fits,243:52:14.0678,86:05:50.5631,30.27450180053711,1412.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040316_Camera0.fits,240:00:00.3281,86:05:50.5824,30.14471387863159,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040427_Camera0.fits,235:51:42.1675,86:21:27.1558,29.59387016296387,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040558_Camera0.fits,232:15:30.2128,86:05:50.6226,29.79799008369446,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040710_Camera0.fits,228:23:14.0603,86:05:50.6346,30.10817289352417,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040835_Camera0.fits,226:40:00.0708,86:37:03.8598,30.10327219963074,1440.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_040952_Camera0.fits,222:13:21.7667,86:37:03.9787,29.74629902839661,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_041105_Camera0.fits,217:46:39.483,86:37:03.8137,30.13570594787598,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_041218_Camera0.fits,213:19:58.657,86:37:03.734,29.81006789207458,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_041331_Camera0.fits,208:53:19.3235,86:37:03.7027,29.70984292030334,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_041445_Camera0.fits,204:26:39.4686,86:37:03.724,30.25174999237061,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_041557_Camera0.fits,199:59:59.9783,86:37:03.9246,30.05835390090942,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_041751_Camera0.fits,182:13:20.85,86:37:03.791,30.02365803718567,1441.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_043753_Camera0.fits,334:04:58.2071,42:38:53.7385,30.13247585296631,1464.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_043911_Camera0.fits,333:49:51.839,42:23:17.0858,30.43767404556274,1464.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_044032_Camera0.fits,333:43:39.8503,42:38:53.7653,29.90753817558289,1465.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_044151_Camera0.fits,333:28:38.7121,42:23:17.099,30.46865391731262,1467.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_044314_Camera0.fits,333:22:22.0703,42:38:53.737,29.92251420021057,1467.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_044433_Camera0.fits,333:07:25.5442,42:23:17.0814,29.73546195030212,1467.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_045218_Camera0.fits,11:53:16.9687,-25:17:19.7558,29.84398889541626,1519.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_045525_Camera0.fits,11:53:17.0678,-25:17:19.5423,59.73939108848572,1662.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_045755_Camera0.fits,11:53:17.0021,-25:17:19.6926,90.43386101722717,1860.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_050113_Camera0.fits,11:53:17.0189,-25:17:19.6953,60.12412309646606,1787.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_050304_Camera0.fits,11:47:45.2093,-25:17:19.6995,60.16589999198914,1858.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_050557_Camera0.fits,11:31:09.758,-25:17:18.644,9.50403904914856,1496.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_050725_Camera0.fits,11:31:09.7865,-25:17:18.6939,120.3867201805115,3000.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_051217_Camera0.fits,11:31:09.7407,-25:17:18.6307,180.004408121109,7030.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_051746_Camera0.fits,11:31:09.7651,-25:17:18.6315,210.2513279914856,20957.00
/scr2/viraj/winter_data/commissioning/raw/20210804/SUMMER_20210804_052313_Camera0.fits,11:31:09.7327,-25:17:18.7482,240.3160932064056,65535.00
